0.119999999999891,0.230000000000018,0.0900000000001455,0.0999999999999091,0.139999999999873,0.120000000000346,0.0999999999999091,0.0999999999999091,0.110000000000127,0.109999999999673,0.180000000000291,0.110000000000127,0.129999999999654,0.0799999999999272,0.260000000000218,0.150000000000091,0.509999999999764,0.0799999999999272,0.160000000000309,0.179999999999836,0.230000000000018,0.210000000000036,0.460000000000036,0.190000000000055,0.230000000000018,0.420000000000073,0.179999999999836,0.230000000000018,0.150000000000091,0.170000000000073,0.159999999999854,0.150000000000091,0.25,0.170000000000073,0.480000000000018,0.389999999999873,0.509999999999764,0.130000000000109,0.139999999999873,0.2800000000002,0.0999999999999091,0.480000000000018,0.480000000000018,0.25,0.150000000000091,0.110000000000127,0.169999999999618,0.190000000000055,0.140000000000327,0.1899999999996,0.210000000000036,0.0900000000001455,0.150000000000091,0.139999999999873,0.0900000000001455,0.119999999999891,0.349999999999909,0.119999999999891,0.130000000000109,0.119999999999891,0.430000000000291,0.130000000000109,0.1899999999996,0.150000000000091,0.240000000000236,0.150000000000091,0.339999999999691,0.190000000000055,0.2800000000002,0.119999999999891,0.550000000000182,0.4399999999996,0.240000000000236,0.309999999999945,0.25,0.329999999999927,0.240000000000236,0.199999999999818,0.179999999999836,0.470000000000255,0.449999999999818,0.230000000000018,0.260000000000218,0.170000000000073,0.169999999999618,0.190000000000055,0.150000000000091,0.170000000000073,0.170000000000073,0.130000000000109,0.419999999999618,0.150000000000091,0.110000000000127,0.119999999999891,0.240000000000236,0.159999999999854
0.0399999999999636,0.0399999999999636,0.0299999999997453,0.0600000000004002,0.0399999999999636,0.0399999999999636,0.0399999999999636,0.0399999999999636,0.0399999999999636,0.0399999999999636,0.0399999999999636,0.0399999999999636,0.0399999999999636,0.0299999999997453,0.0400000000008731,0.0399999999999636,0.0499999999992724,0.0500000000001819,0.0600000000004002,0.0399999999999636,0.159999999999854,0.0399999999999636,0.0600000000004002,0.0599999999994907,0.0799999999999272,0.100000000000364,0.0900000000001455,0.0999999999994543,0.0900000000001455,0.0900000000001455,0.0999999999994543,0.0900000000001455,0.150000000000546,0.069999999999709,0.0299999999997453,0.0300000000006548,0.0499999999992724,0.0399999999999636,0.0399999999999636,0.0400000000008731,0.0499999999992724,0.390000000000327,0.399999999999636,0.180000000000291,0.0799999999999272,0.0799999999999272,0.0799999999999272,0.100000000000364,0.0900000000001455,0.0999999999994543,0.0799999999999272,0.0500000000001819,0.0600000000004002,0.0500000000001819,0.0499999999992724,0.0600000000004002,0.0500000000001819,0.0500000000001819,0.0599999999994907,0.0500000000001819,0.0500000000001819,0.0599999999994907,0.0500000000001819,0.0500000000001819,0.0500000000001819,0.0599999999994907,0.239999999999782,0.0500000000001819,0.0500000000001819,0.0600000000004002,0.0499999999992724,0.0900000000001455,0.0900000000001455,0.0900000000001455,0.069999999999709,0.0399999999999636,0.0399999999999636,0.0600000000004002,0.069999999999709,0.0799999999999272,0.0700000000006185,0.089999999999236,0.0600000000004002,0.0600000000004002,0.069999999999709,0.0500000000001819,0.0599999999994907,0.0700000000006185,0.0599999999994907,0.0600000000004002,0.0499999999992724,0.0500000000001819,0.0600000000004002,0.0500000000001819,0.0599999999994907,0.0500000000001819
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.00999999999999091,0,0,0,0,0,0,0,0,0.0100000000000193,0,0,0,0,0,0,0,0,0,0.00999999999999091,0,0,0,0,0,0,0,0,0.00999999999999091,0,0,0,0,0,0,0,0,0,0.0100000000000193,0,0,0,0,0,0,0,0,0,0.00999999999999091,0,0,0,0,0,0,0,0,0.00999999999999091,0,0,0,0,0,0,0,0,0,0.00999999999999091,0,0,0,0,0,0,0,0,0.0100000000000193,0,0,0,0,0,0,0,0,0,0.00999999999999091
0.0200000000004366,0.0100000000002183,0.0200000000004366,0.0200000000004366,0.0199999999986176,0.0200000000004366,0.0100000000002183,0.0200000000004366,0.0200000000004366,0.0199999999986176,0.0200000000004366,0.0100000000002183,0.0200000000004366,0.0199999999986176,0.0200000000004366,0.0200000000004366,0.0100000000002183,0.0200000000004366,0.0199999999986176,0.0200000000004366,0.0200000000004366,0.0100000000002183,0.0200000000004366,0.0199999999986176,0.0200000000004366,0.0100000000002183,0.0200000000004366,0.0199999999986176,0.0200000000004366,0.0200000000004366,0.0100000000002183,0.0200000000004366,0.0199999999986176,0.0200000000004366,0.0200000000004366,0.0100000000002183,0.0200000000004366,0.0199999999986176,0.0200000000004366,0.0100000000002183,0.0300000000006548,0.00999999999839929,0.0200000000004366,0.0200000000004366,0.0200000000004366,0.0100000000002183,0.0199999999986176,0.0200000000004366,0.0200000000004366,0.0200000000004366,0.0100000000002183,0.0199999999986176,0.0200000000004366,0.0200000000004366,0.0200000000004366,0.00999999999839929,0.0200000000004366,0.0200000000004366,0.0100000000002183,0.0200000000004366,0.0199999999986176,0.0200000000004366,0.0200000000004366,0.0100000000002183,0.0200000000004366,0.0199999999986176,0.0200000000004366,0.0200000000004366,0.0100000000002183,0.0299999999988358,0.0100000000002183,0.0200000000004366,0.0200000000004366,0.0200000000004366,0.00999999999839929,0.0200000000004366,0.0200000000004366,0.0200000000004366,0.0199999999986176,0.0100000000002183,0.0200000000004366,0.0200000000004366,0.0200000000004366,0.0199999999986176,0.0200000000004366,0.0100000000002183,0.0200000000004366,0.0200000000004366,0.0199999999986176,0.0100000000002183,0.0200000000004366,0.0200000000004366,0.0199999999986176,0.0100000000002183,0.0200000000004366,0.0200000000004366
0.0200000000004366,0.0100000000020373,0,0.00999999999839929,0.0200000000004366,0.0200000000004366,0.00999999999839929,0.0100000000020373,0,0.0200000000004366,0.0900000000001455,0.00999999999839929,0.0100000000020373,0,0.00999999999839929,0.069999999999709,0.369999999998981,0,0.0100000000020373,0.00999999999839929,0.0200000000004366,0.180000000000291,0.260000000002037,0,0.00999999999839929,0.259999999998399,0.0300000000024738,0.0799999999981083,0,0.0100000000020373,0.00999999999839929,0.0299999999988358,0.0200000000004366,0.069999999999709,0.460000000002765,0.219999999997526,0.389999999999418,0.0800000000017462,0.00999999999839929,0,0.0200000000004366,0.0200000000004366,0.0200000000004366,0.0100000000020373,0,0.00999999999839929,0.0200000000004366,0.0200000000004366,0.00999999999839929,0.069999999999709,0,0.0200000000004366,0.0200000000004366,0.0200000000004366,0,0.00999999999839929,0.0100000000020373,0.0299999999988358,0.0100000000020373,0,0.329999999998108,0.0600000000013097,0.0399999999972351,0.0600000000013097,0.0999999999985448,0.0600000000013097,0.0499999999992724,0.0500000000029104,0.0199999999967986,0.0800000000017462,0.349999999998545,0.270000000000437,0.0499999999992724,0.110000000000582,0.069999999999709,0.0800000000017462,0.0999999999985448,0.0499999999992724,0.0400000000008731,0.340000000000146,0.240000000001601,0.069999999999709,0.0999999999985448,0.0300000000024738,0.00999999999839929,0.0299999999988358,0.0200000000004366,0.0100000000020373,0,0.0199999999967986,0.0200000000004366,0.0200000000004366,0,0.0100000000020373,0.0799999999981083,0.0200000000004366
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0200000000000102,0.0300000000000011,0,0.0200000000000102,0.0300000000000011,0,0.0300000000000011,0.0199999999999818,0,0.039999999999992,0.0100000000000193,0.00999999999999091,0.039999999999992,0,0,0.0500000000000114,0,0.00999999999999091,0.0400000000000205,0,0.0199999999999818,0.0300000000000011,0,0.0200000000000102,0.0300000000000011,0.00999999999999091,0.00999999999999091,0.0300000000000011,0.0100000000000193,0.0300000000000011,0.0199999999999818,0,0.0300000000000011,0.0200000000000102,0,0.039999999999992,0.0100000000000193,0.00999999999999091,0.039999999999992,0,0.0200000000000102,0.0300000000000011,0,0.0199999999999818,0.0300000000000011,0,0.0300000000000011,0.0200000000000102,0.00999999999999091,0.0300000000000011,0.0200000000000102,0,0.0300000000000011,0.0199999999999818,0,0.0400000000000205,0.00999999999999091,0,0.039999999999992,0.0100000000000193,0.00999999999999091,0.039999999999992,0.0100000000000193,0.00999999999999091,0.0300000000000011,0.00999999999999091,0,0.039999999999992,0.0100000000000193,0.0199999999999818,0.0300000000000011,0,0.0200000000000102,0.0300000000000011,0,0.0300000000000011,0.0200000000000102,0.00999999999999091,0.0200000000000102,0.0199999999999818,0.00999999999999091,0.0300000000000011,0.0200000000000102,0,0.0300000000000011,0.0200000000000102,0,0.039999999999992,0.00999999999999091,0,0.0300000000000011,0.0200000000000102,0,0.0499999999999829,0,0
